Periodo,País de residencia,Medida,DATA,Fecha
2021M10,Italia,Pernoctaciones,67515,2021-10-01
2021M10,Paises Bajos,Viajeros,44172,2021-10-01
2021M10,Paises Bajos,Pernoctaciones,61785,2021-10-01
2021M10,Reino Unido,Viajeros,87035,2021-10-01
2021M10,Reino Unido,Pernoctaciones,16113,2021-10-01
2021M10,Paises Nordicos,Viajeros,64423,2021-10-01
2021M10,Paises Nordicos,Pernoctaciones,98971,2021-10-01
2021M10,Resto de UE,Viajeros,158757,2021-10-01
2021M10,Resto de UE,Pernoctaciones,261271,2021-10-01
2021M10,Estados Unidos,Viajeros,112451,2021-10-01
2021M10,Estados Unidos,Pernoctaciones,181889,2021-10-01
2021M10,Resto de America,Viajeros,118735,2021-10-01
2021M10,Resto de America,Pernoctaciones,201887,2021-10-01
2021M10,Resto de no residentes en Espańa,Viajeros,37657,2021-10-01
2021M10,Resto de no residentes en Espańa,Pernoctaciones,50414,2021-10-01
2021M10,Resto de Europa,Viajeros,45239,2021-10-01
2021M10,Resto de Europa,Pernoctaciones,70912,2021-10-01
2021M11,TOTAL,Viajeros,3694016,2021-11-01
2021M11,TOTAL,Pernoctaciones,637726,2021-11-01
2021M11,RESIDENTES EN ESPAŃA,Viajeros,3303143,2021-11-01
2021M11,RESIDENTES EN ESPAŃA,Pernoctaciones,5666706,2021-11-01
2021M11,NO RESIDENTE EN ESPAŃA,Viajeros,390873,2021-11-01
2021M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,710554,2021-11-01
2021M11,Alemania,Viajeros,21536,2021-11-01
2021M11,Alemania,Pernoctaciones,41155,2021-11-01
2021M11,Francia,Viajeros,93216,2021-11-01
2021M11,Francia,Pernoctaciones,142596,2021-11-01
2021M11,Italia,Viajeros,26049,2021-11-01
2021M11,Italia,Pernoctaciones,43478,2021-11-01
2021M11,Paises Bajos,Viajeros,10352,2021-11-01
2021M11,Paises Bajos,Pernoctaciones,19782,2021-11-01
2021M11,Reino Unido,Viajeros,36365,2021-11-01
2021M11,Reino Unido,Pernoctaciones,60949,2021-11-01
2021M11,Paises Nordicos,Viajeros,10684,2021-11-01
2021M11,Paises Nordicos,Pernoctaciones,27614,2021-11-01
2021M11,Resto de UE,Viajeros,61023,2021-11-01
2021M11,Resto de UE,Pernoctaciones,136969,2021-11-01
2021M11,Estados Unidos,Viajeros,37451,2021-11-01
2021M11,Estados Unidos,Pernoctaciones,67065,2021-11-01
2021M11,Resto de America,Viajeros,53909,2021-11-01
2021M11,Resto de America,Pernoctaciones,100111,2021-11-01
2021M11,Resto de no residentes en Espańa,Viajeros,17526,2021-11-01
2021M11,Resto de no residentes en Espańa,Pernoctaciones,30157,2021-11-01
2021M11,Resto de Europa,Viajeros,2276,2021-11-01
2021M11,Resto de Europa,Pernoctaciones,4068,2021-11-01
2021M12,TOTAL,Viajeros,2814672,2021-12-01
2021M12,TOTAL,Pernoctaciones,5097974,2021-12-01
2021M12,RESIDENTES EN ESPAŃA,Viajeros,2501464,2021-12-01
2021M12,RESIDENTES EN ESPAŃA,Pernoctaciones,4544879,2021-12-01
2021M12,NO RESIDENTE EN ESPAŃA,Viajeros,313208,2021-12-01
2021M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,553095,2021-12-01
2021M12,Alemania,Viajeros,763,2021-12-01
2021M12,Alemania,Pernoctaciones,23326,2021-12-01
2021M12,Francia,Viajeros,80932,2021-12-01
2021M12,Francia,Pernoctaciones,111053,2021-12-01
2021M12,Italia,Viajeros,2002,2021-12-01
2021M12,Italia,Pernoctaciones,33452,2021-12-01
2021M12,Paises Bajos,Viajeros,5186,2021-12-01
2021M12,Paises Bajos,Pernoctaciones,14215,2021-12-01
2021M12,Reino Unido,Viajeros,24096,2021-12-01
2021M12,Reino Unido,Pernoctaciones,35868,2021-12-01
2021M12,Paises Nordicos,Viajeros,4235,2021-12-01
2021M12,Paises Nordicos,Pernoctaciones,6085,2021-12-01
2021M12,Resto de UE,Viajeros,63217,2021-12-01
2021M12,Resto de UE,Pernoctaciones,144672,2021-12-01
2021M12,Estados Unidos,Viajeros,24915,2021-12-01
2021M12,Estados Unidos,Pernoctaciones,45836,2021-12-01
2021M12,Resto de America,Viajeros,38766,2021-12-01
2021M12,Resto de America,Pernoctaciones,66786,2021-12-01
2021M12,Resto de no residentes en Espańa,Viajeros,30887,2021-12-01
2021M12,Resto de no residentes en Espańa,Pernoctaciones,52448,2021-12-01
2021M12,Resto de Europa,Viajeros,13323,2021-12-01
2021M12,Resto de Europa,Pernoctaciones,19355,2021-12-01
2022M01,TOTAL,Viajeros,1885454,2022-01-01
2022M01,TOTAL,Pernoctaciones,3106494,2022-01-01
2022M01,RESIDENTES EN ESPAŃA,Viajeros,1658146,2022-01-01
2022M01,RESIDENTES EN ESPAŃA,Pernoctaciones,2685976,2022-01-01
2022M01,NO RESIDENTE EN ESPAŃA,Viajeros,227309,2022-01-01
2022M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,420518,2022-01-01
2022M01,Alemania,Viajeros,8573,2022-01-01
2022M01,Alemania,Pernoctaciones,16301,2022-01-01
2022M01,Francia,Viajeros,36894,2022-01-01
2022M01,Francia,Pernoctaciones,58765,2022-01-01
2022M01,Italia,Viajeros,14923,2022-01-01
2022M01,Italia,Pernoctaciones,24576,2022-01-01
2022M01,Paises Bajos,Viajeros,5424,2022-01-01
2022M01,Paises Bajos,Pernoctaciones,9365,2022-01-01
2022M01,Reino Unido,Viajeros,17847,2022-01-01
2022M01,Reino Unido,Pernoctaciones,31736,2022-01-01
2022M01,Paises Nordicos,Viajeros,4974,2022-01-01
2022M01,Paises Nordicos,Pernoctaciones,19844,2022-01-01
2022M01,Resto de UE,Viajeros,52741,2022-01-01
2022M01,Resto de UE,Pernoctaciones,111633,2022-01-01
2022M01,Estados Unidos,Viajeros,2542,2022-01-01
2022M01,Estados Unidos,Pernoctaciones,42512,2022-01-01
2022M01,Resto de America,Viajeros,39317,2022-01-01
2022M01,Resto de America,Pernoctaciones,6632,2022-01-01
2022M01,Resto de no residentes en Espańa,Viajeros,13522,2022-01-01
2022M01,Resto de no residentes en Espańa,Pernoctaciones,19621,2022-01-01
2022M01,Resto de Europa,Viajeros,7674,2022-01-01
2022M01,Resto de Europa,Pernoctaciones,19844,2022-01-01
2022M02,TOTAL,Viajeros,2800064,2022-02-01
2022M02,TOTAL,Pernoctaciones,4628786,2022-02-01
2022M02,RESIDENTES EN ESPAŃA,Viajeros,2473636,2022-02-01
2022M02,RESIDENTES EN ESPAŃA,Pernoctaciones,4038872,2022-02-01
2022M02,NO RESIDENTE EN ESPAŃA,Viajeros,326428,2022-02-01
2022M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,589913,2022-02-01
2022M02,Alemania,Viajeros,17646,2022-02-01
2022M02,Alemania,Pernoctaciones,48006,2022-02-01
2022M02,Francia,Viajeros,61919,2022-02-01
2022M02,Francia,Pernoctaciones,98874,2022-02-01
2022M02,Italia,Viajeros,24292,2022-02-01
2022M02,Italia,Pernoctaciones,39932,2022-02-01
2022M02,Paises Bajos,Viajeros,4914,2022-02-01
2022M02,Paises Bajos,Pernoctaciones,7413,2022-02-01
2022M02,Reino Unido,Viajeros,31215,2022-02-01
2022M02,Reino Unido,Pernoctaciones,80526,2022-02-01
2022M02,Paises Nordicos,Viajeros,847,2022-02-01
2022M02,Paises Nordicos,Pernoctaciones,12887,2022-02-01
2022M02,Resto de UE,Viajeros,80802,2022-02-01
2022M02,Resto de UE,Pernoctaciones,139707,2022-02-01
2022M02,Estados Unidos,Viajeros,20492,2022-02-01
2022M02,Estados Unidos,Pernoctaciones,37961,2022-02-01
2022M02,Resto de America,Viajeros,48237,2022-02-01
2022M02,Resto de America,Pernoctaciones,76558,2022-02-01
2022M02,Resto de no residentes en Espańa,Viajeros,16408,2022-02-01
2022M02,Resto de no residentes en Espańa,Pernoctaciones,28198,2022-02-01
2022M02,Resto de Europa,Viajeros,12033,2022-02-01
2022M02,Resto de Europa,Pernoctaciones,19852,2022-02-01
2022M03,TOTAL,Viajeros,3222312,2022-03-01
2022M03,TOTAL,Pernoctaciones,5530685,2022-03-01
2022M03,RESIDENTES EN ESPAŃA,Viajeros,2700143,2022-03-01
2022M03,RESIDENTES EN ESPAŃA,Pernoctaciones,4577908,2022-03-01
2022M03,NO RESIDENTE EN ESPAŃA,Viajeros,522169,2022-03-01
2022M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,952777,2022-03-01
2022M03,Alemania,Viajeros,33666,2022-03-01
2022M03,Alemania,Pernoctaciones,7008,2022-03-01
2022M03,Francia,Viajeros,76748,2022-03-01
2022M03,Francia,Pernoctaciones,130333,2022-03-01
2022M03,Italia,Viajeros,36612,2022-03-01
2022M03,Italia,Pernoctaciones,80988,2022-03-01
2022M03,Paises Bajos,Viajeros,1816,2022-03-01
2022M03,Paises Bajos,Pernoctaciones,27728,2022-03-01
2022M03,Reino Unido,Viajeros,55876,2022-03-01
2022M03,Reino Unido,Pernoctaciones,99433,2022-03-01
2022M03,Paises Nordicos,Viajeros,19591,2022-03-01
2022M03,Paises Nordicos,Pernoctaciones,26567,2022-03-01
2022M03,Resto de UE,Viajeros,84616,2022-03-01
2022M03,Resto de UE,Pernoctaciones,159753,2022-03-01
2022M03,Estados Unidos,Viajeros,60934,2022-03-01
2022M03,Estados Unidos,Pernoctaciones,107486,2022-03-01
2022M03,Resto de America,Viajeros,84157,2022-03-01
2022M03,Resto de America,Pernoctaciones,157427,2022-03-01
2022M03,Resto de no residentes en Espańa,Viajeros,33507,2022-03-01
2022M03,Resto de no residentes en Espańa,Pernoctaciones,56825,2022-03-01
2022M03,Resto de Europa,Viajeros,18303,2022-03-01
2022M03,Resto de Europa,Pernoctaciones,36158,2022-03-01
2022M04,TOTAL,Viajeros,4963879,2022-04-01
2022M04,TOTAL,Pernoctaciones,8626023,2022-04-01
2022M04,RESIDENTES EN ESPAŃA,Viajeros,3925737,2022-04-01
2022M04,RESIDENTES EN ESPAŃA,Pernoctaciones,7037832,2022-04-01
2022M04,NO RESIDENTE EN ESPAŃA,Viajeros,1038142,2022-04-01
2022M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1588191,2022-04-01
2022M04,Alemania,Viajeros,117197,2022-04-01
2022M04,Alemania,Pernoctaciones,165512,2022-04-01
2022M04,Francia,Viajeros,140579,2022-04-01
2022M04,Francia,Pernoctaciones,200072,2022-04-01
2022M04,Italia,Viajeros,83997,2022-04-01
2022M04,Italia,Pernoctaciones,128753,2022-04-01
2022M04,Paises Bajos,Viajeros,32583,2022-04-01
2022M04,Paises Bajos,Pernoctaciones,67657,2022-04-01
2022M04,Reino Unido,Viajeros,136707,2022-04-01
2022M04,Reino Unido,Pernoctaciones,206458,2022-04-01
2022M04,Paises Nordicos,Viajeros,55189,2022-04-01
2022M04,Paises Nordicos,Pernoctaciones,81774,2022-04-01
2022M04,Resto de UE,Viajeros,153411,2022-04-01
2022M04,Resto de UE,Pernoctaciones,223723,2022-04-01
2022M04,Estados Unidos,Viajeros,126161,2022-04-01
2022M04,Estados Unidos,Pernoctaciones,191576,2022-04-01
2022M04,Resto de America,Viajeros,110874,2022-04-01
2022M04,Resto de America,Pernoctaciones,171576,2022-04-01
2022M04,Resto de no residentes en Espańa,Viajeros,52999,2022-04-01
2022M04,Resto de no residentes en Espańa,Pernoctaciones,8028,2022-04-01
2022M04,Resto de Europa,Viajeros,28444,2022-04-01
2022M04,Resto de Europa,Pernoctaciones,70809,2022-04-01
2022M05,TOTAL,Viajeros,5117402,2022-05-01
2022M05,TOTAL,Pernoctaciones,8422464,2022-05-01
2022M05,RESIDENTES EN ESPAŃA,Viajeros,3466283,2022-05-01
2022M05,RESIDENTES EN ESPAŃA,Pernoctaciones,599871,2022-05-01
2022M05,NO RESIDENTE EN ESPAŃA,Viajeros,1651119,2022-05-01
2022M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2423755,2022-05-01
2022M05,Alemania,Viajeros,135385,2022-05-01
2022M05,Alemania,Pernoctaciones,21293,2022-05-01
2022M05,Francia,Viajeros,263728,2022-05-01
2022M05,Francia,Pernoctaciones,420603,2022-05-01
2022M05,Italia,Viajeros,103323,2022-05-01
2022M05,Italia,Pernoctaciones,164921,2022-05-01
2022M05,Paises Bajos,Viajeros,84223,2022-05-01
2022M05,Paises Bajos,Pernoctaciones,118083,2022-05-01
2022M05,Reino Unido,Viajeros,185575,2022-05-01
2022M05,Reino Unido,Pernoctaciones,286133,2022-05-01
2022M05,Paises Nordicos,Viajeros,7846,2022-05-01
2022M05,Paises Nordicos,Pernoctaciones,95216,2022-05-01
2022M05,Resto de UE,Viajeros,220161,2022-05-01
2022M05,Resto de UE,Pernoctaciones,27941,2022-05-01
2022M05,Estados Unidos,Viajeros,248207,2022-05-01
2022M05,Estados Unidos,Pernoctaciones,383938,2022-05-01
2022M05,Resto de America,Viajeros,18804,2022-05-01
2022M05,Resto de America,Pernoctaciones,259672,2022-05-01
2022M05,Resto de no residentes en Espańa,Viajeros,89402,2022-05-01
2022M05,Resto de no residentes en Espańa,Pernoctaciones,12664,2022-05-01
2022M05,Resto de Europa,Viajeros,54615,2022-05-01
2022M05,Resto de Europa,Pernoctaciones,76209,2022-05-01
2022M06,TOTAL,Viajeros,4820984,2022-06-01
2022M06,TOTAL,Pernoctaciones,8262076,2022-06-01
2022M06,RESIDENTES EN ESPAŃA,Viajeros,3466617,2022-06-01
2022M06,RESIDENTES EN ESPAŃA,Pernoctaciones,6050257,2022-06-01
2022M06,NO RESIDENTE EN ESPAŃA,Viajeros,1354367,2022-06-01
2022M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2211819,2022-06-01
2022M06,Alemania,Viajeros,98574,2022-06-01
2022M06,Alemania,Pernoctaciones,173377,2022-06-01
2022M06,Francia,Viajeros,174669,2022-06-01
2022M06,Francia,Pernoctaciones,254359,2022-06-01
2022M06,Italia,Viajeros,9582,2022-06-01
2022M06,Italia,Pernoctaciones,174923,2022-06-01
2022M06,Paises Bajos,Viajeros,51167,2022-06-01
2022M06,Paises Bajos,Pernoctaciones,79149,2022-06-01
2022M06,Reino Unido,Viajeros,164603,2022-06-01
2022M06,Reino Unido,Pernoctaciones,30933,2022-06-01
2022M06,Paises Nordicos,Viajeros,42091,2022-06-01
2022M06,Paises Nordicos,Pernoctaciones,60777,2022-06-01
2022M06,Resto de UE,Viajeros,176867,2022-06-01
2022M06,Resto de UE,Pernoctaciones,301581,2022-06-01
2022M06,Estados Unidos,Viajeros,279872,2022-06-01
2022M06,Estados Unidos,Pernoctaciones,423511,2022-06-01
2022M06,Resto de America,Viajeros,149905,2022-06-01
2022M06,Resto de America,Pernoctaciones,241535,2022-06-01
2022M06,Resto de no residentes en Espańa,Viajeros,87231,2022-06-01
2022M06,Resto de no residentes en Espańa,Pernoctaciones,127424,2022-06-01
2022M06,Resto de Europa,Viajeros,33569,2022-06-01
2022M06,Resto de Europa,Pernoctaciones,65855,2022-06-01
2022M07,TOTAL,Viajeros,5219066,2022-07-01
2022M07,TOTAL,Pernoctaciones,8956778,2022-07-01
2022M07,RESIDENTES EN ESPAŃA,Viajeros,4095781,2022-07-01
2022M07,RESIDENTES EN ESPAŃA,Pernoctaciones,7130424,2022-07-01
2022M07,NO RESIDENTE EN ESPAŃA,Viajeros,1123285,2022-07-01
2022M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1826354,2022-07-01
2022M07,Alemania,Viajeros,73523,2022-07-01
2022M07,Alemania,Pernoctaciones,111572,2022-07-01
2022M07,Francia,Viajeros,197136,2022-07-01
2022M07,Francia,Pernoctaciones,300079,2022-07-01
2022M07,Italia,Viajeros,722,2022-07-01
2022M07,Italia,Pernoctaciones,106935,2022-07-01
2022M07,Paises Bajos,Viajeros,62978,2022-07-01
2022M07,Paises Bajos,Pernoctaciones,122758,2022-07-01
2022M07,Reino Unido,Viajeros,101704,2022-07-01
2022M07,Reino Unido,Pernoctaciones,19802,2022-07-01
2022M07,Paises Nordicos,Viajeros,55669,2022-07-01
2022M07,Paises Nordicos,Pernoctaciones,77043,2022-07-01
2022M07,Resto de UE,Viajeros,205933,2022-07-01
2022M07,Resto de UE,Pernoctaciones,351374,2022-07-01
2022M07,Estados Unidos,Viajeros,119077,2022-07-01
2022M07,Estados Unidos,Pernoctaciones,192425,2022-07-01
2022M07,Resto de America,Viajeros,110029,2022-07-01
2022M07,Resto de America,Pernoctaciones,165267,2022-07-01
2022M07,Resto de no residentes en Espańa,Viajeros,80423,2022-07-01
2022M07,Resto de no residentes en Espańa,Pernoctaciones,132494,2022-07-01
2022M07,Resto de Europa,Viajeros,44614,2022-07-01
2022M07,Resto de Europa,Pernoctaciones,68388,2022-07-01
2022M08,TOTAL,Viajeros,6821447,2022-08-01
2022M08,TOTAL,Pernoctaciones,12234414,2022-08-01
2022M08,RESIDENTES EN ESPAŃA,Viajeros,5504655,2022-08-01
2022M08,RESIDENTES EN ESPAŃA,Pernoctaciones,10151612,2022-08-01
2022M08,NO RESIDENTE EN ESPAŃA,Viajeros,1316792,2022-08-01
2022M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2082801,2022-08-01
2022M08,Alemania,Viajeros,87506,2022-08-01
2022M08,Alemania,Pernoctaciones,130212,2022-08-01
2022M08,Francia,Viajeros,26245,2022-08-01
2022M08,Francia,Pernoctaciones,494557,2022-08-01
2022M08,Italia,Viajeros,102064,2022-08-01
2022M08,Italia,Pernoctaciones,166539,2022-08-01
2022M08,Paises Bajos,Viajeros,71135,2022-08-01
2022M08,Paises Bajos,Pernoctaciones,106287,2022-08-01
2022M08,Reino Unido,Viajeros,107981,2022-08-01
2022M08,Reino Unido,Pernoctaciones,170219,2022-08-01
2022M08,Paises Nordicos,Viajeros,26091,2022-08-01
2022M08,Paises Nordicos,Pernoctaciones,42226,2022-08-01
2022M08,Resto de UE,Viajeros,207986,2022-08-01
2022M08,Resto de UE,Pernoctaciones,31245,2022-08-01
2022M08,Estados Unidos,Viajeros,19721,2022-08-01
2022M08,Estados Unidos,Pernoctaciones,252988,2022-08-01
2022M08,Resto de America,Viajeros,113396,2022-08-01
2022M08,Resto de America,Pernoctaciones,21219,2022-08-01
2022M08,Resto de no residentes en Espańa,Viajeros,91871,2022-08-01
2022M08,Resto de no residentes en Espańa,Pernoctaciones,123292,2022-08-01
2022M08,Resto de Europa,Viajeros,49102,2022-08-01
2022M08,Resto de Europa,Pernoctaciones,71841,2022-08-01
2022M09,TOTAL,Viajeros,5710025,2022-09-01
2022M09,TOTAL,Pernoctaciones,9935591,2022-09-01
2022M09,RESIDENTES EN ESPAŃA,Viajeros,3957573,2022-09-01
2022M09,RESIDENTES EN ESPAŃA,Pernoctaciones,7131916,2022-09-01
2022M09,NO RESIDENTE EN ESPAŃA,Viajeros,1752452,2022-09-01
2022M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2803675,2022-09-01
2022M09,Alemania,Viajeros,128175,2022-09-01
2022M09,Alemania,Pernoctaciones,212735,2022-09-01
2022M09,Francia,Viajeros,240424,2022-09-01
2022M09,Francia,Pernoctaciones,350267,2022-09-01
2022M09,Italia,Viajeros,55036,2022-09-01
2022M09,Italia,Pernoctaciones,94108,2022-09-01
2022M09,Paises Bajos,Viajeros,67842,2022-09-01
2022M09,Paises Bajos,Pernoctaciones,117072,2022-09-01
2022M09,Reino Unido,Viajeros,190694,2022-09-01
2022M09,Reino Unido,Pernoctaciones,377843,2022-09-01
2022M09,Paises Nordicos,Viajeros,79165,2022-09-01
2022M09,Paises Nordicos,Pernoctaciones,126098,2022-09-01
2022M09,Resto de UE,Viajeros,254555,2022-09-01
2022M09,Resto de UE,Pernoctaciones,382488,2022-09-01
2022M09,Estados Unidos,Viajeros,387924,2022-09-01
2022M09,Estados Unidos,Pernoctaciones,586689,2022-09-01
2022M09,Resto de America,Viajeros,180784,2022-09-01
2022M09,Resto de America,Pernoctaciones,29732,2022-09-01
2022M09,Resto de no residentes en Espańa,Viajeros,116357,2022-09-01
2022M09,Resto de no residentes en Espańa,Pernoctaciones,173154,2022-09-01
2022M09,Resto de Europa,Viajeros,51495,2022-09-01
2022M09,Resto de Europa,Pernoctaciones,85901,2022-09-01
2022M10,TOTAL,Viajeros,5298824,2022-10-01
2022M10,TOTAL,Pernoctaciones,9570329,2022-10-01
2022M10,RESIDENTES EN ESPAŃA,Viajeros,4175535,2022-10-01
2022M10,RESIDENTES EN ESPAŃA,Pernoctaciones,7655194,2022-10-01
2022M10,NO RESIDENTE EN ESPAŃA,Viajeros,1123289,2022-10-01
2022M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1915135,2022-10-01
2022M10,Alemania,Viajeros,72983,2022-10-01
2022M10,Alemania,Pernoctaciones,144159,2022-10-01
2022M10,Francia,Viajeros,169376,2022-10-01
2022M10,Francia,Pernoctaciones,285518,2022-10-01
2022M10,Italia,Viajeros,47209,2022-10-01
2022M10,Italia,Pernoctaciones,91698,2022-10-01
2022M10,Paises Bajos,Viajeros,32801,2022-10-01
2022M10,Paises Bajos,Pernoctaciones,56061,2022-10-01
2022M10,Reino Unido,Viajeros,137708,2022-10-01
2022M10,Reino Unido,Pernoctaciones,236821,2022-10-01
2022M10,Paises Nordicos,Viajeros,41744,2022-10-01
2022M10,Paises Nordicos,Pernoctaciones,7129,2022-10-01
2022M10,Resto de UE,Viajeros,167826,2022-10-01
2022M10,Resto de UE,Pernoctaciones,256333,2022-10-01
2022M10,Estados Unidos,Viajeros,170018,2022-10-01
2022M10,Estados Unidos,Pernoctaciones,312786,2022-10-01
2022M10,Resto de America,Viajeros,14054,2022-10-01
2022M10,Resto de America,Pernoctaciones,254491,2022-10-01
2022M10,Resto de no residentes en Espańa,Viajeros,7996,2022-10-01
2022M10,Resto de no residentes en Espańa,Pernoctaciones,109242,2022-10-01
2022M10,Resto de Europa,Viajeros,63123,2022-10-01
2022M10,Resto de Europa,Pernoctaciones,96735,2022-10-01
2022M11,TOTAL,Viajeros,3759074,2022-11-01
2022M11,TOTAL,Pernoctaciones,6651432,2022-11-01
2022M11,RESIDENTES EN ESPAŃA,Viajeros,327012,2022-11-01
2022M11,RESIDENTES EN ESPAŃA,Pernoctaciones,5756341,2022-11-01
2022M11,NO RESIDENTE EN ESPAŃA,Viajeros,488954,2022-11-01
2022M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,895091,2022-11-01
2022M11,Alemania,Viajeros,40816,2022-11-01
2022M11,Alemania,Pernoctaciones,12182,2022-11-01
2022M11,Francia,Viajeros,117978,2022-11-01
2022M11,Francia,Pernoctaciones,193017,2022-11-01
2022M11,Italia,Viajeros,24461,2022-11-01
2022M11,Italia,Pernoctaciones,40834,2022-11-01
2022M11,Paises Bajos,Viajeros,8856,2022-11-01
2022M11,Paises Bajos,Pernoctaciones,13963,2022-11-01
2022M11,Reino Unido,Viajeros,39529,2022-11-01
2022M11,Reino Unido,Pernoctaciones,80324,2022-11-01
2022M11,Paises Nordicos,Viajeros,10754,2022-11-01
2022M11,Paises Nordicos,Pernoctaciones,25201,2022-11-01
2022M11,Resto de UE,Viajeros,71071,2022-11-01
2022M11,Resto de UE,Pernoctaciones,131055,2022-11-01
2022M11,Estados Unidos,Viajeros,41876,2022-11-01
2022M11,Estados Unidos,Pernoctaciones,72274,2022-11-01
2022M11,Resto de America,Viajeros,59673,2022-11-01
2022M11,Resto de America,Pernoctaciones,104794,2022-11-01
2022M11,Resto de no residentes en Espańa,Viajeros,37236,2022-11-01
2022M11,Resto de no residentes en Espańa,Pernoctaciones,58743,2022-11-01
2022M11,Resto de Europa,Viajeros,36704,2022-11-01
2022M11,Resto de Europa,Pernoctaciones,53067,2022-11-01
2022M12,TOTAL,Viajeros,3140464,2022-12-01
2022M12,TOTAL,Pernoctaciones,5750966,2022-12-01
2022M12,RESIDENTES EN ESPAŃA,Viajeros,2807892,2022-12-01
2022M12,RESIDENTES EN ESPAŃA,Pernoctaciones,5155464,2022-12-01
2022M12,NO RESIDENTE EN ESPAŃA,Viajeros,332572,2022-12-01
2022M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,595502,2022-12-01
2022M12,Alemania,Viajeros,12943,2022-12-01
2022M12,Alemania,Pernoctaciones,25831,2022-12-01
2022M12,Francia,Viajeros,84365,2022-12-01
2022M12,Francia,Pernoctaciones,143297,2022-12-01
2022M12,Italia,Viajeros,30165,2022-12-01
2022M12,Italia,Pernoctaciones,61006,2022-12-01
2022M12,Paises Bajos,Viajeros,5238,2022-12-01
2022M12,Paises Bajos,Pernoctaciones,8582,2022-12-01
2022M12,Reino Unido,Viajeros,19928,2022-12-01
2022M12,Reino Unido,Pernoctaciones,36524,2022-12-01
2022M12,Paises Nordicos,Viajeros,8178,2022-12-01
2022M12,Paises Nordicos,Pernoctaciones,15921,2022-12-01
2022M12,Resto de UE,Viajeros,72523,2022-12-01
2022M12,Resto de UE,Pernoctaciones,114832,2022-12-01
2022M12,Estados Unidos,Viajeros,23038,2022-12-01
2022M12,Estados Unidos,Pernoctaciones,49532,2022-12-01
2022M12,Resto de America,Viajeros,38224,2022-12-01
2022M12,Resto de America,Pernoctaciones,81039,2022-12-01
2022M12,Resto de no residentes en Espańa,Viajeros,27632,2022-12-01
2022M12,Resto de no residentes en Espańa,Pernoctaciones,42506,2022-12-01
2022M12,Resto de Europa,Viajeros,10339,2022-12-01
2022M12,Resto de Europa,Pernoctaciones,16431,2022-12-01
2023M01,TOTAL,Viajeros,2408629,2023-01-01
2023M01,TOTAL,Pernoctaciones,3993901,2023-01-01
2023M01,RESIDENTES EN ESPAŃA,Viajeros,2169355,2023-01-01
2023M01,RESIDENTES EN ESPAŃA,Pernoctaciones,3571795,2023-01-01
2023M01,NO RESIDENTE EN ESPAŃA,Viajeros,239274,2023-01-01
2023M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,422106,2023-01-01
2023M01,Alemania,Viajeros,13439,2023-01-01
2023M01,Alemania,Pernoctaciones,3406,2023-01-01
2023M01,Francia,Viajeros,43822,2023-01-01
2023M01,Francia,Pernoctaciones,78774,2023-01-01
2023M01,Italia,Viajeros,17348,2023-01-01
2023M01,Italia,Pernoctaciones,45607,2023-01-01
2023M01,Paises Bajos,Viajeros,4817,2023-01-01
2023M01,Paises Bajos,Pernoctaciones,6846,2023-01-01
2023M01,Reino Unido,Viajeros,20604,2023-01-01
2023M01,Reino Unido,Pernoctaciones,3525,2023-01-01
2023M01,Paises Nordicos,Viajeros,1133,2023-01-01
2023M01,Paises Nordicos,Pernoctaciones,1786,2023-01-01
2023M01,Resto de UE,Viajeros,44229,2023-01-01
2023M01,Resto de UE,Pernoctaciones,78277,2023-01-01
2023M01,Estados Unidos,Viajeros,1688,2023-01-01
2023M01,Estados Unidos,Pernoctaciones,28702,2023-01-01
2023M01,Resto de America,Viajeros,4562,2023-01-01
2023M01,Resto de America,Pernoctaciones,72861,2023-01-01
2023M01,Resto de no residentes en Espańa,Viajeros,21464,2023-01-01
2023M01,Resto de no residentes en Espańa,Pernoctaciones,29228,2023-01-01
2023M01,Resto de Europa,Viajeros,9917,2023-01-01
2023M01,Resto de Europa,Pernoctaciones,10715,2023-01-01
2023M02,TOTAL,Viajeros,3149844,2023-02-01
2023M02,TOTAL,Pernoctaciones,5547575,2023-02-01
2023M02,RESIDENTES EN ESPAŃA,Viajeros,2833353,2023-02-01
2023M02,RESIDENTES EN ESPAŃA,Pernoctaciones,5008023,2023-02-01
2023M02,NO RESIDENTE EN ESPAŃA,Viajeros,316491,2023-02-01
2023M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,539552,2023-02-01
2023M02,Alemania,Viajeros,2044,2023-02-01
