Periodo,Tipo de establecimiento,Indicador,CCAA,Residencia,DATA
1999M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,3375914.0
1999M07,Camping,Viajeros,La Rioja,TOTAL,15071.0
1999M07,Camping,Viajeros,La Rioja,Residentes en Espańa,12613.0
1999M07,Camping,Viajeros,La Rioja,No residentes en Espańa,2458.0
1999M07,Camping,Viajeros,Espańa,TOTAL,1301150.0
1999M07,Camping,Viajeros,Espańa,Residentes en Espańa,791664.0
1999M07,Camping,Viajeros,Espańa,No residentes en Espańa,509486.0
1999M07,Camping,Pernoctaciones,La Rioja,TOTAL,44800.0
1999M07,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,41062.0
1999M07,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,3738.0
1999M07,Camping,Pernoctaciones,Espańa,TOTAL,6789477.0
1999M07,Camping,Pernoctaciones,Espańa,Residentes en Espańa,3413563.0
1999M07,Camping,Pernoctaciones,Espańa,No residentes en Espańa,3375914.0
1999M08,TOTAL,Viajeros,La Rioja,TOTAL,60545.0
1999M08,TOTAL,Viajeros,La Rioja,Residentes en Espańa,50667.0
1999M08,TOTAL,Viajeros,La Rioja,No residentes en Espańa,9878.0
1999M08,TOTAL,Viajeros,Espańa,TOTAL,8668407.0
1999M08,TOTAL,Viajeros,Espańa,Residentes en Espańa,4880911.0
1999M08,TOTAL,Viajeros,Espańa,No residentes en Espańa,3787496.0
1999M08,TOTAL,Pernoctaciones,La Rioja,TOTAL,202836.0
1999M08,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,187397.0
1999M08,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,15439.0
1999M08,TOTAL,Pernoctaciones,Espańa,TOTAL,41398869.0
1999M08,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,18096532.0
1999M08,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,23302337.0
1999M08,HOTELES,Viajeros,La Rioja,TOTAL,46794.0
1999M08,HOTELES,Viajeros,La Rioja,Residentes en Espańa,39662.0
1999M08,HOTELES,Viajeros,La Rioja,No residentes en Espańa,7132.0
1999M08,HOTELES,Viajeros,Espańa,TOTAL,6986211.0
1999M08,HOTELES,Viajeros,Espańa,Residentes en Espańa,3753975.0
1999M08,HOTELES,Viajeros,Espańa,No residentes en Espańa,3232236.0
1999M08,HOTELES,Pernoctaciones,La Rioja,TOTAL,89208.0
1999M08,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,79203.0
1999M08,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,10005.0
1999M08,HOTELES,Pernoctaciones,Espańa,TOTAL,31967269.0
1999M08,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,12066309.0
1999M08,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,19900960.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,13751.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,11005.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,2746.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1682196.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,1126936.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,555260.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,113628.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,108194.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,5434.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,9431600.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,6030223.0
1999M08,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,3401377.0
1999M08,Camping,Viajeros,La Rioja,TOTAL,13751.0
1999M08,Camping,Viajeros,La Rioja,Residentes en Espańa,11005.0
1999M08,Camping,Viajeros,La Rioja,No residentes en Espańa,2746.0
1999M08,Camping,Viajeros,Espańa,TOTAL,1682196.0
1999M08,Camping,Viajeros,Espańa,Residentes en Espańa,1126936.0
1999M08,Camping,Viajeros,Espańa,No residentes en Espańa,555260.0
1999M08,Camping,Pernoctaciones,La Rioja,TOTAL,113628.0
1999M08,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,108194.0
1999M08,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,5434.0
1999M08,Camping,Pernoctaciones,Espańa,TOTAL,9431600.0
1999M08,Camping,Pernoctaciones,Espańa,Residentes en Espańa,6030223.0
1999M08,Camping,Pernoctaciones,Espańa,No residentes en Espańa,3401377.0
1999M09,TOTAL,Viajeros,La Rioja,TOTAL,46619.0
1999M09,TOTAL,Viajeros,La Rioja,Residentes en Espańa,37134.0
1999M09,TOTAL,Viajeros,La Rioja,No residentes en Espańa,9485.0
1999M09,TOTAL,Viajeros,Espańa,TOTAL,6772757.0
1999M09,TOTAL,Viajeros,Espańa,Residentes en Espańa,3498622.0
1999M09,TOTAL,Viajeros,Espańa,No residentes en Espańa,3274135.0
1999M09,TOTAL,Pernoctaciones,La Rioja,TOTAL,89872.0
1999M09,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,74927.0
1999M09,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,14945.0
1999M09,TOTAL,Pernoctaciones,Espańa,TOTAL,28586924.0
1999M09,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,9717514.0
1999M09,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,18869410.0
1999M09,HOTELES,Viajeros,La Rioja,TOTAL,39672.0
1999M09,HOTELES,Viajeros,La Rioja,Residentes en Espańa,30933.0
1999M09,HOTELES,Viajeros,La Rioja,No residentes en Espańa,8739.0
1999M09,HOTELES,Viajeros,Espańa,TOTAL,6349504.0
1999M09,HOTELES,Viajeros,Espańa,Residentes en Espańa,3220763.0
1999M09,HOTELES,Viajeros,Espańa,No residentes en Espańa,3128741.0
1999M09,HOTELES,Pernoctaciones,La Rioja,TOTAL,72553.0
1999M09,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,59177.0
1999M09,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,13376.0
1999M09,HOTELES,Pernoctaciones,Espańa,TOTAL,26750511.0
1999M09,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,8670328.0
1999M09,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,18080183.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,6947.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,6201.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,746.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,423253.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,277859.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,145394.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,17319.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,15750.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,1569.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,1836413.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,1047186.0
1999M09,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,789227.0
1999M09,Camping,Viajeros,La Rioja,TOTAL,6947.0
1999M09,Camping,Viajeros,La Rioja,Residentes en Espańa,6201.0
1999M09,Camping,Viajeros,La Rioja,No residentes en Espańa,746.0
1999M09,Camping,Viajeros,Espańa,TOTAL,423253.0
1999M09,Camping,Viajeros,Espańa,Residentes en Espańa,277859.0
1999M09,Camping,Viajeros,Espańa,No residentes en Espańa,145394.0
1999M09,Camping,Pernoctaciones,La Rioja,TOTAL,17319.0
1999M09,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,15750.0
1999M09,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,1569.0
1999M09,Camping,Pernoctaciones,Espańa,TOTAL,1836413.0
1999M09,Camping,Pernoctaciones,Espańa,Residentes en Espańa,1047186.0
1999M09,Camping,Pernoctaciones,Espańa,No residentes en Espańa,789227.0
1999M10,TOTAL,Viajeros,La Rioja,TOTAL,44391.0
1999M10,TOTAL,Viajeros,La Rioja,Residentes en Espańa,37002.0
1999M10,TOTAL,Viajeros,La Rioja,No residentes en Espańa,7389.0
1999M10,TOTAL,Viajeros,Espańa,TOTAL,5624120.0
1999M10,TOTAL,Viajeros,Espańa,Residentes en Espańa,2969449.0
1999M10,TOTAL,Viajeros,Espańa,No residentes en Espańa,2654671.0
1999M10,TOTAL,Pernoctaciones,La Rioja,TOTAL,82395.0
1999M10,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,71306.0
1999M10,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,11089.0
1999M10,TOTAL,Pernoctaciones,Espańa,TOTAL,22137279.0
1999M10,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,7140247.0
1999M10,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,14997032.0
1999M10,HOTELES,Viajeros,La Rioja,TOTAL,39529.0
1999M10,HOTELES,Viajeros,La Rioja,Residentes en Espańa,32432.0
1999M10,HOTELES,Viajeros,La Rioja,No residentes en Espańa,7097.0
1999M10,HOTELES,Viajeros,Espańa,TOTAL,5447891.0
1999M10,HOTELES,Viajeros,Espańa,Residentes en Espańa,2844631.0
1999M10,HOTELES,Viajeros,Espańa,No residentes en Espańa,2603260.0
1999M10,HOTELES,Pernoctaciones,La Rioja,TOTAL,71031.0
1999M10,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,60429.0
1999M10,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,10602.0
1999M10,HOTELES,Pernoctaciones,Espańa,TOTAL,21402806.0
1999M10,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,6799252.0
1999M10,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,14603554.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,4862.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,4570.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,292.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,176229.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,124818.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,51411.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,11364.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,10877.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,487.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,734473.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,340995.0
1999M10,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,393478.0
1999M10,Camping,Viajeros,La Rioja,TOTAL,4862.0
1999M10,Camping,Viajeros,La Rioja,Residentes en Espańa,4570.0
1999M10,Camping,Viajeros,La Rioja,No residentes en Espańa,292.0
1999M10,Camping,Viajeros,Espańa,TOTAL,176229.0
1999M10,Camping,Viajeros,Espańa,Residentes en Espańa,124818.0
1999M10,Camping,Viajeros,Espańa,No residentes en Espańa,51411.0
1999M10,Camping,Pernoctaciones,La Rioja,TOTAL,11364.0
1999M10,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,10877.0
1999M10,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,487.0
1999M10,Camping,Pernoctaciones,Espańa,TOTAL,734473.0
1999M10,Camping,Pernoctaciones,Espańa,Residentes en Espańa,340995.0
1999M10,Camping,Pernoctaciones,Espańa,No residentes en Espańa,393478.0
1999M11,TOTAL,Viajeros,La Rioja,TOTAL,27171.0
1999M11,TOTAL,Viajeros,La Rioja,Residentes en Espańa,24534.0
1999M11,TOTAL,Viajeros,La Rioja,No residentes en Espańa,2637.0
1999M11,TOTAL,Viajeros,Espańa,TOTAL,3645790.0
1999M11,TOTAL,Viajeros,Espańa,Residentes en Espańa,2187888.0
1999M11,TOTAL,Viajeros,Espańa,No residentes en Espańa,1457902.0
1999M11,TOTAL,Pernoctaciones,La Rioja,TOTAL,52441.0
1999M11,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,46810.0
1999M11,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,5631.0
1999M11,TOTAL,Pernoctaciones,Espańa,TOTAL,12298008.0
1999M11,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,5020474.0
1999M11,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,7277534.0
1999M11,HOTELES,Viajeros,La Rioja,TOTAL,25298.0
1999M11,HOTELES,Viajeros,La Rioja,Residentes en Espańa,22738.0
1999M11,HOTELES,Viajeros,La Rioja,No residentes en Espańa,2560.0
1999M11,HOTELES,Viajeros,Espańa,TOTAL,3570715.0
1999M11,HOTELES,Viajeros,Espańa,Residentes en Espańa,2132074.0
1999M11,HOTELES,Viajeros,Espańa,No residentes en Espańa,1438641.0
1999M11,HOTELES,Pernoctaciones,La Rioja,TOTAL,49313.0
1999M11,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,43819.0
1999M11,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,5494.0
1999M11,HOTELES,Pernoctaciones,Espańa,TOTAL,11875758.0
1999M11,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,4881831.0
1999M11,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,6993927.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,1873.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,1796.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,77.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,75075.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,55814.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,19261.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,3128.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,2991.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,137.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,422250.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,138643.0
1999M11,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,283607.0
1999M11,Camping,Viajeros,La Rioja,TOTAL,1873.0
1999M11,Camping,Viajeros,La Rioja,Residentes en Espańa,1796.0
1999M11,Camping,Viajeros,La Rioja,No residentes en Espańa,77.0
1999M11,Camping,Viajeros,Espańa,TOTAL,75075.0
1999M11,Camping,Viajeros,Espańa,Residentes en Espańa,55814.0
1999M11,Camping,Viajeros,Espańa,No residentes en Espańa,19261.0
1999M11,Camping,Pernoctaciones,La Rioja,TOTAL,3128.0
1999M11,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,2991.0
1999M11,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,137.0
1999M11,Camping,Pernoctaciones,Espańa,TOTAL,422250.0
1999M11,Camping,Pernoctaciones,Espańa,Residentes en Espańa,138643.0
1999M11,Camping,Pernoctaciones,Espańa,No residentes en Espańa,283607.0
1999M12,TOTAL,Viajeros,La Rioja,TOTAL,26854.0
1999M12,TOTAL,Viajeros,La Rioja,Residentes en Espańa,25542.0
1999M12,TOTAL,Viajeros,La Rioja,No residentes en Espańa,1312.0
1999M12,TOTAL,Viajeros,Espańa,TOTAL,3276250.0
1999M12,TOTAL,Viajeros,Espańa,Residentes en Espańa,2186034.0
1999M12,TOTAL,Viajeros,Espańa,No residentes en Espańa,1090216.0
1999M12,TOTAL,Pernoctaciones,La Rioja,TOTAL,57212.0
1999M12,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,54727.0
1999M12,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,2485.0
1999M12,TOTAL,Pernoctaciones,Espańa,TOTAL,10659087.0
1999M12,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,5035305.0
1999M12,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,5623782.0
1999M12,HOTELES,Viajeros,La Rioja,TOTAL,22744.0
1999M12,HOTELES,Viajeros,La Rioja,Residentes en Espańa,21432.0
1999M12,HOTELES,Viajeros,La Rioja,No residentes en Espańa,1312.0
1999M12,HOTELES,Viajeros,Espańa,TOTAL,3204082.0
1999M12,HOTELES,Viajeros,Espańa,Residentes en Espańa,2130796.0
1999M12,HOTELES,Viajeros,Espańa,No residentes en Espańa,1073286.0
1999M12,HOTELES,Pernoctaciones,La Rioja,TOTAL,42491.0
1999M12,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,40006.0
1999M12,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,2485.0
1999M12,HOTELES,Pernoctaciones,Espańa,TOTAL,10189931.0
1999M12,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,4873442.0
1999M12,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,5316489.0
1999M12,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,4110.0
1999M12,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,4110.0
1999M12,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,72168.0
1999M12,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,55238.0
1999M12,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,16930.0
1999M12,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,14721.0
1999M12,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,14721.0
1999M12,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,469156.0
1999M12,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,161863.0
1999M12,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,307293.0
1999M12,Camping,Viajeros,La Rioja,TOTAL,4110.0
1999M12,Camping,Viajeros,La Rioja,Residentes en Espańa,4110.0
1999M12,Camping,Viajeros,Espańa,TOTAL,72168.0
1999M12,Camping,Viajeros,Espańa,Residentes en Espańa,55238.0
1999M12,Camping,Viajeros,Espańa,No residentes en Espańa,16930.0
1999M12,Camping,Pernoctaciones,La Rioja,TOTAL,14721.0
1999M12,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,14721.0
1999M12,Camping,Pernoctaciones,Espańa,TOTAL,469156.0
1999M12,Camping,Pernoctaciones,Espańa,Residentes en Espańa,161863.0
1999M12,Camping,Pernoctaciones,Espańa,No residentes en Espańa,307293.0
2000M01,TOTAL,Viajeros,La Rioja,TOTAL,20587.0
2000M01,TOTAL,Viajeros,La Rioja,Residentes en Espańa,18690.0
2000M01,TOTAL,Viajeros,La Rioja,No residentes en Espańa,1897.0
2000M01,TOTAL,Viajeros,Espańa,TOTAL,3446751.0
2000M01,TOTAL,Viajeros,Espańa,Residentes en Espańa,1842885.0
2000M01,TOTAL,Viajeros,Espańa,No residentes en Espańa,1603866.0
2000M01,TOTAL,Pernoctaciones,La Rioja,TOTAL,38288.0
2000M01,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,35122.0
2000M01,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,3166.0
2000M01,TOTAL,Pernoctaciones,Espańa,TOTAL,15475357.0
2000M01,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,4503231.0
2000M01,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,10972126.0
2000M01,HOTELES,Viajeros,La Rioja,TOTAL,19028.0
2000M01,HOTELES,Viajeros,La Rioja,Residentes en Espańa,17317.0
2000M01,HOTELES,Viajeros,La Rioja,No residentes en Espańa,1711.0
2000M01,HOTELES,Viajeros,Espańa,TOTAL,2808737.0
2000M01,HOTELES,Viajeros,Espańa,Residentes en Espańa,1738456.0
2000M01,HOTELES,Viajeros,Espańa,No residentes en Espańa,1070281.0
2000M01,HOTELES,Pernoctaciones,La Rioja,TOTAL,35400.0
2000M01,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,32438.0
2000M01,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,2962.0
2000M01,HOTELES,Pernoctaciones,Espańa,TOTAL,9828017.0
2000M01,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,4113167.0
2000M01,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,5714850.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,1559.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,1373.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,186.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,638014.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,104429.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,533585.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,2888.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,2684.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,204.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,5647340.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,390064.0
2000M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,5257276.0
2000M01,Camping,Viajeros,La Rioja,TOTAL,1559.0
2000M01,Camping,Viajeros,La Rioja,Residentes en Espańa,1373.0
2000M01,Camping,Viajeros,La Rioja,No residentes en Espańa,186.0
2000M01,Camping,Viajeros,Espańa,TOTAL,62931.0
2000M01,Camping,Viajeros,Espańa,Residentes en Espańa,42943.0
2000M01,Camping,Viajeros,Espańa,No residentes en Espańa,19988.0
2000M01,Camping,Pernoctaciones,La Rioja,TOTAL,2888.0
2000M01,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,2684.0
2000M01,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,204.0
2000M01,Camping,Pernoctaciones,Espańa,TOTAL,472691.0
2000M01,Camping,Pernoctaciones,Espańa,Residentes en Espańa,99991.0
2000M01,Camping,Pernoctaciones,Espańa,No residentes en Espańa,372700.0
2000M01,Apartamentos,Viajeros,Espańa,TOTAL,575083.0
2000M01,Apartamentos,Viajeros,Espańa,Residentes en Espańa,61486.0
2000M01,Apartamentos,Viajeros,Espańa,No residentes en Espańa,513597.0
2000M01,Apartamentos,Pernoctaciones,Espańa,TOTAL,5174649.0
2000M01,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,290073.0
2000M01,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,4884576.0
2000M02,TOTAL,Viajeros,La Rioja,TOTAL,28484.0
2000M02,TOTAL,Viajeros,La Rioja,Residentes en Espańa,25506.0
2000M02,TOTAL,Viajeros,La Rioja,No residentes en Espańa,2978.0
2000M02,TOTAL,Viajeros,Espańa,TOTAL,4063009.0
2000M02,TOTAL,Viajeros,Espańa,Residentes en Espańa,2238881.0
2000M02,TOTAL,Viajeros,Espańa,No residentes en Espańa,1824128.0
2000M02,TOTAL,Pernoctaciones,La Rioja,TOTAL,48425.0
2000M02,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,42896.0
2000M02,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,5529.0
2000M02,TOTAL,Pernoctaciones,Espańa,TOTAL,16931598.0
2000M02,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,5235051.0
2000M02,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,11696547.0
2000M02,HOTELES,Viajeros,La Rioja,TOTAL,26313.0
2000M02,HOTELES,Viajeros,La Rioja,Residentes en Espańa,23410.0
2000M02,HOTELES,Viajeros,La Rioja,No residentes en Espańa,2903.0
2000M02,HOTELES,Viajeros,Espańa,TOTAL,3390876.0
2000M02,HOTELES,Viajeros,Espańa,Residentes en Espańa,2098381.0
2000M02,HOTELES,Viajeros,Espańa,No residentes en Espańa,1292495.0
2000M02,HOTELES,Pernoctaciones,La Rioja,TOTAL,44899.0
2000M02,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,39486.0
2000M02,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,5413.0
2000M02,HOTELES,Pernoctaciones,Espańa,TOTAL,11453033.0
2000M02,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,4774933.0
2000M02,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,6678100.0
2000M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,2171.0
2000M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,2096.0
2000M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,75.0
2000M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,672133.0
