Periodo,Municipio,Indicador,Categoría,DATA
2016-04-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-04-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2016-04-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2016-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,23.41
2016-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2016-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2016-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2016-04-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2016-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,62.53
2016-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,83.52
2016-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,61.74
2016-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,45.49
2016-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.86
2016-05-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,30.23
2016-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,35.17
2016-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,60.04
2016-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,39.23
2016-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,14.26
2016-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,18.89
2016-05-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,11.84
2016-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,57.12
2016-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2016-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2016-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2016-05-01,Calahorra,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2016-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),TOTAL,31.21
2016-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2016-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2016-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2016-05-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2016-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,82.27
2016-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2016-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2016-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2016-05-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2016-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,15.74
2016-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2016-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2016-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2016-05-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2016-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,61.16
2016-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,73.59
2016-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,60.39
2016-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,46.3
2016-05-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,28.38
2016-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,45.09
2016-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,56.44
2016-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,48.08
2016-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,21.74
2016-05-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,16.01
2016-05-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2016-05-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2016-05-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2016-05-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-05-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2016-05-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2016-05-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2016-05-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2016-05-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2016-05-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-05-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2016-05-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2016-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,66.0
2016-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2016-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2016-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2016-05-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2016-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,42.85
2016-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2016-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2016-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2016-05-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2016-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,59.89
2016-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,75.91
2016-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,58.31
2016-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,42.1
2016-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,42.94
2016-06-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,32.24
2016-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,31.7
2016-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,53.8
2016-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,36.42
2016-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,12.2
2016-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,12.09
2016-06-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,9.46
2016-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,57.18
2016-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2016-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2016-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2016-06-01,Calahorra,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2016-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),TOTAL,33.24
2016-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2016-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2016-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2016-06-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2016-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,78.6
2016-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2016-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2016-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2016-06-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2016-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,18.18
2016-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2016-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2016-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2016-06-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2016-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,55.19
2016-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,59.72
2016-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,57.72
2016-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,42.33
2016-06-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,26.24
2016-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,38.17
2016-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,45.12
2016-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,42.64
2016-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,13.84
2016-06-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,13.53
2016-06-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2016-06-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2016-06-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2016-06-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-06-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2016-06-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2016-06-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2016-06-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2016-06-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2016-06-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-06-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2016-06-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2016-06-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,67.14
2016-06-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2016-06-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2016-06-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2016-06-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2016-06-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2016-06-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,33.29
2016-06-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2016-06-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2016-06-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2016-06-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2016-06-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2016-07-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,59.96
2016-07-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,74.49
2016-07-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,59.9
2016-07-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,45.11
2016-07-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.38
2016-07-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,39.76
2016-07-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,32.89
2016-07-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,50.79
2016-07-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,38.41
