Municipio,Indicador,Periodo,DATA
San Vicente de la Sonsierra,Plazas Totales,2017,484
San Vicente de la Sonsierra,Plazas Totales,2018,484
San Vicente de la Sonsierra,Plazas Totales,2019,484
San Vicente de la Sonsierra,Plazas Totales,2020,484
San Vicente de la Sonsierra,Plazas Totales,2021,484
San Vicente de la Sonsierra,Plazas Totales,2022,484
San Vicente de la Sonsierra,Plazas Totales,2023,484
San Vicente de la Sonsierra,Plazas Totales,2024,484
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2009,381.74
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2010,387.47
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2011,387.81
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2012,389.53
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2013,392.31
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2014,423.34
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2015,435.95
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2016,480.16
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2017,477.32
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2018,476.85
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2019,488.89
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2020,485.94
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2021,476.85
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2022,469.45
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2023,479.68
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2024,
Sojuela,Plazas Totales,2009,27
Sojuela,Plazas Totales,2010,27
Sojuela,Plazas Totales,2011,27
Sojuela,Plazas Totales,2012,27
Sojuela,Plazas Totales,2013,27
Sojuela,Plazas Totales,2014,27
Sojuela,Plazas Totales,2015,27
Sojuela,Plazas Totales,2016,27
Sojuela,Plazas Totales,2017,27
Sojuela,Plazas Totales,2018,27
Sojuela,Plazas Totales,2019,27
Sojuela,Plazas Totales,2020,27
Sojuela,Plazas Totales,2021,27
Sojuela,Plazas Totales,2022,27
Sojuela,Plazas Totales,2023,27
Sojuela,Plazas Totales,2024,27
Sojuela,Plazas / 1000 habitantes,2009,134.33
Sojuela,Plazas / 1000 habitantes,2010,118.94
Sojuela,Plazas / 1000 habitantes,2011,115.38
Sojuela,Plazas / 1000 habitantes,2012,102.66
Sojuela,Plazas / 1000 habitantes,2013,101.5
Sojuela,Plazas / 1000 habitantes,2014,93.75
Sojuela,Plazas / 1000 habitantes,2015,95.74
Sojuela,Plazas / 1000 habitantes,2016,97.12
Sojuela,Plazas / 1000 habitantes,2017,94.08
Sojuela,Plazas / 1000 habitantes,2018,91.22
Sojuela,Plazas / 1000 habitantes,2019,86.26
Sojuela,Plazas / 1000 habitantes,2020,77.81
Sojuela,Plazas / 1000 habitantes,2021,58.06
Sojuela,Plazas / 1000 habitantes,2022,47.37
Sojuela,Plazas / 1000 habitantes,2023,44.41
Sojuela,Plazas / 1000 habitantes,2024,
Sorzano,Plazas Totales,2009,40
Sorzano,Plazas Totales,2010,40
Sorzano,Plazas Totales,2011,40
Sorzano,Plazas Totales,2012,40
Sorzano,Plazas Totales,2013,40
Sorzano,Plazas Totales,2014,40
Sorzano,Plazas Totales,2015,40
Sorzano,Plazas Totales,2016,40
Sorzano,Plazas Totales,2017,40
Sorzano,Plazas Totales,2018,40
Sorzano,Plazas Totales,2019,40
Sorzano,Plazas Totales,2020,40
Sorzano,Plazas Totales,2021,40
Sorzano,Plazas Totales,2022,40
Sorzano,Plazas Totales,2023,40
Sorzano,Plazas Totales,2024,40
Sorzano,Plazas / 1000 habitantes,2009,149.81
Sorzano,Plazas / 1000 habitantes,2010,145.99
Sorzano,Plazas / 1000 habitantes,2011,158.73
Sorzano,Plazas / 1000 habitantes,2012,157.48
Sorzano,Plazas / 1000 habitantes,2013,156.25
Sorzano,Plazas / 1000 habitantes,2014,161.29
Sorzano,Plazas / 1000 habitantes,2015,167.36
Sorzano,Plazas / 1000 habitantes,2016,176.99
Sorzano,Plazas / 1000 habitantes,2017,181.82
Sorzano,Plazas / 1000 habitantes,2018,172.41
Sorzano,Plazas / 1000 habitantes,2019,180.18
Sorzano,Plazas / 1000 habitantes,2020,177.78
Sorzano,Plazas / 1000 habitantes,2021,173.91
Sorzano,Plazas / 1000 habitantes,2022,177.78
Sorzano,Plazas / 1000 habitantes,2023,180.18
Sorzano,Plazas / 1000 habitantes,2024,
Sotés,Plazas Totales,2009,72
Sotés,Plazas Totales,2010,72
Sotés,Plazas Totales,2011,72
Sotés,Plazas Totales,2012,72
Sotés,Plazas Totales,2013,72
Sotés,Plazas Totales,2014,72
Sotés,Plazas Totales,2015,72
Sotés,Plazas Totales,2016,72
Sotés,Plazas Totales,2017,72
Sotés,Plazas Totales,2018,72
Sotés,Plazas Totales,2019,72
Sotés,Plazas Totales,2020,72
Sotés,Plazas Totales,2021,72
Sotés,Plazas Totales,2022,72
Sotés,Plazas Totales,2023,72
Sotés,Plazas Totales,2024,72
Sotés,Plazas / 1000 habitantes,2009,250.87
Sotés,Plazas / 1000 habitantes,2010,244.07
Sotés,Plazas / 1000 habitantes,2011,230.77
Sotés,Plazas / 1000 habitantes,2012,248.28
Sotés,Plazas / 1000 habitantes,2013,240
Sotés,Plazas / 1000 habitantes,2014,248.28
Sotés,Plazas / 1000 habitantes,2015,246.58
Sotés,Plazas / 1000 habitantes,2016,242.42
Sotés,Plazas / 1000 habitantes,2017,247.42
Sotés,Plazas / 1000 habitantes,2018,242.42
Sotés,Plazas / 1000 habitantes,2019,244.9
Sotés,Plazas / 1000 habitantes,2020,253.52
Sotés,Plazas / 1000 habitantes,2021,260.87
Sotés,Plazas / 1000 habitantes,2022,269.66
Sotés,Plazas / 1000 habitantes,2023,274.81
Sotés,Plazas / 1000 habitantes,2024,
Soto en Cameros,Plazas Totales,2009,
Soto en Cameros,Plazas Totales,2010,
Soto en Cameros,Plazas Totales,2011,
Soto en Cameros,Plazas Totales,2012,
Soto en Cameros,Plazas Totales,2013,
Soto en Cameros,Plazas Totales,2014,24
Soto en Cameros,Plazas Totales,2015,24
Soto en Cameros,Plazas Totales,2016,24
Soto en Cameros,Plazas Totales,2017,24
Soto en Cameros,Plazas Totales,2018,24
Soto en Cameros,Plazas Totales,2019,24
Soto en Cameros,Plazas Totales,2020,24
Soto en Cameros,Plazas Totales,2021,24
Soto en Cameros,Plazas Totales,2022,24
Soto en Cameros,Plazas Totales,2023,24
Soto en Cameros,Plazas Totales,2024,24
Soto en Cameros,Plazas / 1000 habitantes,2009,
Soto en Cameros,Plazas / 1000 habitantes,2010,
Soto en Cameros,Plazas / 1000 habitantes,2011,
Soto en Cameros,Plazas / 1000 habitantes,2012,
Soto en Cameros,Plazas / 1000 habitantes,2013,
Soto en Cameros,Plazas / 1000 habitantes,2014,203.39
Soto en Cameros,Plazas / 1000 habitantes,2015,214.29
Soto en Cameros,Plazas / 1000 habitantes,2016,237.62
Soto en Cameros,Plazas / 1000 habitantes,2017,247.42
Soto en Cameros,Plazas / 1000 habitantes,2018,275.86
Soto en Cameros,Plazas / 1000 habitantes,2019,269.66
Soto en Cameros,Plazas / 1000 habitantes,2020,300
Soto en Cameros,Plazas / 1000 habitantes,2021,285.71
Soto en Cameros,Plazas / 1000 habitantes,2022,296.3
Soto en Cameros,Plazas / 1000 habitantes,2023,272.73
Soto en Cameros,Plazas / 1000 habitantes,2024,
Terroba,Plazas Totales,2009,
Terroba,Plazas Totales,2010,48
Terroba,Plazas Totales,2011,48
Terroba,Plazas Totales,2012,56
Terroba,Plazas Totales,2013,56
Terroba,Plazas Totales,2014,56
Terroba,Plazas Totales,2015,56
Terroba,Plazas Totales,2016,56
Terroba,Plazas Totales,2017,56
Terroba,Plazas Totales,2018,56
Terroba,Plazas Totales,2019,56
Terroba,Plazas Totales,2020,56
Terroba,Plazas Totales,2021,56
Terroba,Plazas Totales,2022,56
Terroba,Plazas Totales,2023,56
Terroba,Plazas Totales,2024,56
Terroba,Plazas / 1000 habitantes,2009,
Terroba,Plazas / 1000 habitantes,2010,1200
Terroba,Plazas / 1000 habitantes,2011,1230.77
Terroba,Plazas / 1000 habitantes,2012,1513.51
Terroba,Plazas / 1000 habitantes,2013,1400
Terroba,Plazas / 1000 habitantes,2014,1647.06
Terroba,Plazas / 1000 habitantes,2015,1696.97
Terroba,Plazas / 1000 habitantes,2016,1647.06
Terroba,Plazas / 1000 habitantes,2017,1750
Terroba,Plazas / 1000 habitantes,2018,1866.67
Terroba,Plazas / 1000 habitantes,2019,1647.06
Terroba,Plazas / 1000 habitantes,2020,1647.06
Terroba,Plazas / 1000 habitantes,2021,1513.51
Terroba,Plazas / 1000 habitantes,2022,1513.51
Terroba,Plazas / 1000 habitantes,2023,1365.85
Terroba,Plazas / 1000 habitantes,2024,
Tirgo,Plazas Totales,2009,97
Tirgo,Plazas Totales,2010,97
Tirgo,Plazas Totales,2011,97
Tirgo,Plazas Totales,2012,97
Tirgo,Plazas Totales,2013,97
Tirgo,Plazas Totales,2014,97
Tirgo,Plazas Totales,2015,97
Tirgo,Plazas Totales,2016,97
Tirgo,Plazas Totales,2017,97
Tirgo,Plazas Totales,2018,97
Tirgo,Plazas Totales,2019,97
Tirgo,Plazas Totales,2020,97
Tirgo,Plazas Totales,2021,97
Tirgo,Plazas Totales,2022,97
Tirgo,Plazas Totales,2023,97
Tirgo,Plazas Totales,2024,97
Tirgo,Plazas / 1000 habitantes,2009,397.54
Tirgo,Plazas / 1000 habitantes,2010,418.1
Tirgo,Plazas / 1000 habitantes,2011,419.91
Tirgo,Plazas / 1000 habitantes,2012,423.58
Tirgo,Plazas / 1000 habitantes,2013,433.04
Tirgo,Plazas / 1000 habitantes,2014,451.16
Tirgo,Plazas / 1000 habitantes,2015,459.72
Tirgo,Plazas / 1000 habitantes,2016,482.59
Tirgo,Plazas / 1000 habitantes,2017,500
Tirgo,Plazas / 1000 habitantes,2018,521.51
Tirgo,Plazas / 1000 habitantes,2019,538.89
Tirgo,Plazas / 1000 habitantes,2020,524.32
Tirgo,Plazas / 1000 habitantes,2021,530.05
Tirgo,Plazas / 1000 habitantes,2022,544.94
Tirgo,Plazas / 1000 habitantes,2023,567.25
Tirgo,Plazas / 1000 habitantes,2024,
Tobía,Plazas Totales,2009,
Tobía,Plazas Totales,2010,
Tobía,Plazas Totales,2011,
Tobía,Plazas Totales,2012,
Tobía,Plazas Totales,2013,
Tobía,Plazas Totales,2014,
Tobía,Plazas Totales,2015,
Tobía,Plazas Totales,2016,
Tobía,Plazas Totales,2017,
Tobía,Plazas Totales,2018,
Tobía,Plazas Totales,2019,
Tobía,Plazas Totales,2020,
Tobía,Plazas Totales,2021,
Tobía,Plazas Totales,2022,
Tobía,Plazas Totales,2023,
Tobía,Plazas Totales,2024,
Tobía,Plazas / 1000 habitantes,2009,
Tobía,Plazas / 1000 habitantes,2010,
Tobía,Plazas / 1000 habitantes,2011,
Tobía,Plazas / 1000 habitantes,2012,
Tobía,Plazas / 1000 habitantes,2013,
Tobía,Plazas / 1000 habitantes,2014,
Tobía,Plazas / 1000 habitantes,2015,
Tobía,Plazas / 1000 habitantes,2016,
Tobía,Plazas / 1000 habitantes,2017,
Tobía,Plazas / 1000 habitantes,2018,
Tobía,Plazas / 1000 habitantes,2019,
Tobía,Plazas / 1000 habitantes,2020,
Tobía,Plazas / 1000 habitantes,2021,
Tobía,Plazas / 1000 habitantes,2022,
Tobía,Plazas / 1000 habitantes,2023,
Tobía,Plazas / 1000 habitantes,2024,
Tormantos,Plazas Totales,2009,
Tormantos,Plazas Totales,2010,
Tormantos,Plazas Totales,2011,
Tormantos,Plazas Totales,2012,
Tormantos,Plazas Totales,2013,
Tormantos,Plazas Totales,2014,
Tormantos,Plazas Totales,2015,
Tormantos,Plazas Totales,2016,
Tormantos,Plazas Totales,2017,
Tormantos,Plazas Totales,2018,
Tormantos,Plazas Totales,2019,
Tormantos,Plazas Totales,2020,
Tormantos,Plazas Totales,2021,
Tormantos,Plazas Totales,2022,
Tormantos,Plazas Totales,2023,
Tormantos,Plazas Totales,2024,
Tormantos,Plazas / 1000 habitantes,2009,
Tormantos,Plazas / 1000 habitantes,2010,
Tormantos,Plazas / 1000 habitantes,2011,
Tormantos,Plazas / 1000 habitantes,2012,
Tormantos,Plazas / 1000 habitantes,2013,
Tormantos,Plazas / 1000 habitantes,2014,
Tormantos,Plazas / 1000 habitantes,2015,
Tormantos,Plazas / 1000 habitantes,2016,
Tormantos,Plazas / 1000 habitantes,2017,
Tormantos,Plazas / 1000 habitantes,2018,
Tormantos,Plazas / 1000 habitantes,2019,
Tormantos,Plazas / 1000 habitantes,2020,
Tormantos,Plazas / 1000 habitantes,2021,
Tormantos,Plazas / 1000 habitantes,2022,
Tormantos,Plazas / 1000 habitantes,2023,
Tormantos,Plazas / 1000 habitantes,2024,
Torrecilla en Cameros,Plazas Totales,2009,226
Torrecilla en Cameros,Plazas Totales,2010,226
Torrecilla en Cameros,Plazas Totales,2011,226
Torrecilla en Cameros,Plazas Totales,2012,226
Torrecilla en Cameros,Plazas Totales,2013,226
Torrecilla en Cameros,Plazas Totales,2014,226
Torrecilla en Cameros,Plazas Totales,2015,226
Torrecilla en Cameros,Plazas Totales,2016,226
Torrecilla en Cameros,Plazas Totales,2017,226
Torrecilla en Cameros,Plazas Totales,2018,226
Torrecilla en Cameros,Plazas Totales,2019,226
Torrecilla en Cameros,Plazas Totales,2020,226
Torrecilla en Cameros,Plazas Totales,2021,226
Torrecilla en Cameros,Plazas Totales,2022,226
Torrecilla en Cameros,Plazas Totales,2023,226
Torrecilla en Cameros,Plazas Totales,2024,226
Torrecilla en Cameros,Plazas / 1000 habitantes,2009,423.22
Torrecilla en Cameros,Plazas / 1000 habitantes,2010,434.62
Torrecilla en Cameros,Plazas / 1000 habitantes,2011,407.21
Torrecilla en Cameros,Plazas / 1000 habitantes,2012,427.22
Torrecilla en Cameros,Plazas / 1000 habitantes,2013,454.73
Torrecilla en Cameros,Plazas / 1000 habitantes,2014,468.88
Torrecilla en Cameros,Plazas / 1000 habitantes,2015,435.45
Torrecilla en Cameros,Plazas / 1000 habitantes,2016,435.45
Torrecilla en Cameros,Plazas / 1000 habitantes,2017,468.88
Torrecilla en Cameros,Plazas / 1000 habitantes,2018,487.07
Torrecilla en Cameros,Plazas / 1000 habitantes,2019,495.61
Torrecilla en Cameros,Plazas / 1000 habitantes,2020,498.9
Torrecilla en Cameros,Plazas / 1000 habitantes,2021,497.8
Torrecilla en Cameros,Plazas / 1000 habitantes,2022,529.27
Torrecilla en Cameros,Plazas / 1000 habitantes,2023,519.54
Torrecilla en Cameros,Plazas / 1000 habitantes,2024,
Torrecilla sobre Alesanco,Plazas Totales,2009,
Torrecilla sobre Alesanco,Plazas Totales,2010,
Torrecilla sobre Alesanco,Plazas Totales,2011,
Torrecilla sobre Alesanco,Plazas Totales,2012,
Torrecilla sobre Alesanco,Plazas Totales,2013,
Torrecilla sobre Alesanco,Plazas Totales,2014,
Torrecilla sobre Alesanco,Plazas Totales,2015,
Torrecilla sobre Alesanco,Plazas Totales,2016,
Torrecilla sobre Alesanco,Plazas Totales,2017,
Torrecilla sobre Alesanco,Plazas Totales,2018,
Torrecilla sobre Alesanco,Plazas Totales,2019,
Torrecilla sobre Alesanco,Plazas Totales,2020,
Torrecilla sobre Alesanco,Plazas Totales,2021,
Torrecilla sobre Alesanco,Plazas Totales,2022,
Torrecilla sobre Alesanco,Plazas Totales,2023,
Torrecilla sobre Alesanco,Plazas Totales,2024,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2009,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2010,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2011,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2012,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2013,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2014,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2015,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2016,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2017,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2018,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2019,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2020,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2021,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2022,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2023,
Torrecilla sobre Alesanco,Plazas / 1000 habitantes,2024,
Torre en Cameros,Plazas Totales,2009,
Torre en Cameros,Plazas Totales,2010,
Torre en Cameros,Plazas Totales,2011,
Torre en Cameros,Plazas Totales,2012,
Torre en Cameros,Plazas Totales,2013,
Torre en Cameros,Plazas Totales,2014,
Torre en Cameros,Plazas Totales,2015,
Torre en Cameros,Plazas Totales,2016,
Torre en Cameros,Plazas Totales,2017,
Torre en Cameros,Plazas Totales,2018,
Torre en Cameros,Plazas Totales,2019,
Torre en Cameros,Plazas Totales,2020,
Torre en Cameros,Plazas Totales,2021,
Torre en Cameros,Plazas Totales,2022,
Torre en Cameros,Plazas Totales,2023,
Torre en Cameros,Plazas Totales,2024,
Torre en Cameros,Plazas / 1000 habitantes,2009,
Torre en Cameros,Plazas / 1000 habitantes,2010,
Torre en Cameros,Plazas / 1000 habitantes,2011,
Torre en Cameros,Plazas / 1000 habitantes,2012,
Torre en Cameros,Plazas / 1000 habitantes,2013,
Torre en Cameros,Plazas / 1000 habitantes,2014,
Torre en Cameros,Plazas / 1000 habitantes,2015,
Torre en Cameros,Plazas / 1000 habitantes,2016,
Torre en Cameros,Plazas / 1000 habitantes,2017,
Torre en Cameros,Plazas / 1000 habitantes,2018,
Torre en Cameros,Plazas / 1000 habitantes,2019,
Torre en Cameros,Plazas / 1000 habitantes,2020,
Torre en Cameros,Plazas / 1000 habitantes,2021,
Torre en Cameros,Plazas / 1000 habitantes,2022,
Torre en Cameros,Plazas / 1000 habitantes,2023,
Torre en Cameros,Plazas / 1000 habitantes,2024,
Torremontalbo,Plazas Totales,2009,
Torremontalbo,Plazas Totales,2010,
Torremontalbo,Plazas Totales,2011,
Torremontalbo,Plazas Totales,2012,
Torremontalbo,Plazas Totales,2013,
Torremontalbo,Plazas Totales,2014,
Torremontalbo,Plazas Totales,2015,
Torremontalbo,Plazas Totales,2016,
Torremontalbo,Plazas Totales,2017,
Torremontalbo,Plazas Totales,2018,
Torremontalbo,Plazas Totales,2019,
Torremontalbo,Plazas Totales,2020,
Torremontalbo,Plazas Totales,2021,
Torremontalbo,Plazas Totales,2022,
Torremontalbo,Plazas Totales,2023,
Torremontalbo,Plazas Totales,2024,
Torremontalbo,Plazas / 1000 habitantes,2009,
Torremontalbo,Plazas / 1000 habitantes,2010,
Torremontalbo,Plazas / 1000 habitantes,2011,
Torremontalbo,Plazas / 1000 habitantes,2012,
Torremontalbo,Plazas / 1000 habitantes,2013,
Torremontalbo,Plazas / 1000 habitantes,2014,
Torremontalbo,Plazas / 1000 habitantes,2015,
Torremontalbo,Plazas / 1000 habitantes,2016,
Torremontalbo,Plazas / 1000 habitantes,2017,
Torremontalbo,Plazas / 1000 habitantes,2018,
Torremontalbo,Plazas / 1000 habitantes,2019,
Torremontalbo,Plazas / 1000 habitantes,2020,
Torremontalbo,Plazas / 1000 habitantes,2021,
Torremontalbo,Plazas / 1000 habitantes,2022,
Torremontalbo,Plazas / 1000 habitantes,2023,
Torremontalbo,Plazas / 1000 habitantes,2024,
Treviana,Plazas Totales,2009,
Treviana,Plazas Totales,2010,
Treviana,Plazas Totales,2011,
Treviana,Plazas Totales,2012,
Treviana,Plazas Totales,2013,
Treviana,Plazas Totales,2014,
Treviana,Plazas Totales,2015,
Treviana,Plazas Totales,2016,
Treviana,Plazas Totales,2017,
Treviana,Plazas Totales,2018,
Treviana,Plazas Totales,2019,
Treviana,Plazas Totales,2020,
Treviana,Plazas Totales,2021,
Treviana,Plazas Totales,2022,
Treviana,Plazas Totales,2023,
Treviana,Plazas Totales,2024,
Treviana,Plazas / 1000 habitantes,2009,
Treviana,Plazas / 1000 habitantes,2010,
Treviana,Plazas / 1000 habitantes,2011,
Treviana,Plazas / 1000 habitantes,2012,
Treviana,Plazas / 1000 habitantes,2013,
Treviana,Plazas / 1000 habitantes,2014,
Treviana,Plazas / 1000 habitantes,2015,
Treviana,Plazas / 1000 habitantes,2016,
Treviana,Plazas / 1000 habitantes,2017,
Treviana,Plazas / 1000 habitantes,2018,
Treviana,Plazas / 1000 habitantes,2019,
Treviana,Plazas / 1000 habitantes,2020,
Treviana,Plazas / 1000 habitantes,2021,
Treviana,Plazas / 1000 habitantes,2022,
Treviana,Plazas / 1000 habitantes,2023,
Treviana,Plazas / 1000 habitantes,2024,
Tricio,Plazas Totales,2009,24
Tricio,Plazas Totales,2010,24
Tricio,Plazas Totales,2011,24
Tricio,Plazas Totales,2012,24
Tricio,Plazas Totales,2013,24
Tricio,Plazas Totales,2014,24
Tricio,Plazas Totales,2015,24
Tricio,Plazas Totales,2016,24
Tricio,Plazas Totales,2017,24
Tricio,Plazas Totales,2018,24
Tricio,Plazas Totales,2019,24
Tricio,Plazas Totales,2020,24
Tricio,Plazas Totales,2021,24
Tricio,Plazas Totales,2022,24
Tricio,Plazas Totales,2023,24
Tricio,Plazas Totales,2024,24
Tricio,Plazas / 1000 habitantes,2009,56.6
Tricio,Plazas / 1000 habitantes,2010,59.7
Tricio,Plazas / 1000 habitantes,2011,61.07
Tricio,Plazas / 1000 habitantes,2012,61.86
Tricio,Plazas / 1000 habitantes,2013,60.3
Tricio,Plazas / 1000 habitantes,2014,61.86
Tricio,Plazas / 1000 habitantes,2015,61.54
Tricio,Plazas / 1000 habitantes,2016,64.17
Tricio,Plazas / 1000 habitantes,2017,63.49
Tricio,Plazas / 1000 habitantes,2018,67.04
Tricio,Plazas / 1000 habitantes,2019,63.16
Tricio,Plazas / 1000 habitantes,2020,64.17
Tricio,Plazas / 1000 habitantes,2021,66.67
Tricio,Plazas / 1000 habitantes,2022,64.69
Tricio,Plazas / 1000 habitantes,2023,66.48
Tricio,Plazas / 1000 habitantes,2024,
Tudelilla,Plazas Totales,2009,
Tudelilla,Plazas Totales,2010,
Tudelilla,Plazas Totales,2011,
Tudelilla,Plazas Totales,2012,
Tudelilla,Plazas Totales,2013,
Tudelilla,Plazas Totales,2014,
Tudelilla,Plazas Totales,2015,
Tudelilla,Plazas Totales,2016,
Tudelilla,Plazas Totales,2017,
Tudelilla,Plazas Totales,2018,
Tudelilla,Plazas Totales,2019,
Tudelilla,Plazas Totales,2020,
Tudelilla,Plazas Totales,2021,
Tudelilla,Plazas Totales,2022,
Tudelilla,Plazas Totales,2023,
Tudelilla,Plazas Totales,2024,
Tudelilla,Plazas / 1000 habitantes,2009,
Tudelilla,Plazas / 1000 habitantes,2010,
Tudelilla,Plazas / 1000 habitantes,2011,
Tudelilla,Plazas / 1000 habitantes,2012,
Tudelilla,Plazas / 1000 habitantes,2013,
Tudelilla,Plazas / 1000 habitantes,2014,
Tudelilla,Plazas / 1000 habitantes,2015,
Tudelilla,Plazas / 1000 habitantes,2016,
Tudelilla,Plazas / 1000 habitantes,2017,
Tudelilla,Plazas / 1000 habitantes,2018,
Tudelilla,Plazas / 1000 habitantes,2019,
Tudelilla,Plazas / 1000 habitantes,2020,
Tudelilla,Plazas / 1000 habitantes,2021,
Tudelilla,Plazas / 1000 habitantes,2022,
Tudelilla,Plazas / 1000 habitantes,2023,
Tudelilla,Plazas / 1000 habitantes,2024,
Uruńuela,Plazas Totales,2009,
Uruńuela,Plazas Totales,2010,
Uruńuela,Plazas Totales,2011,
Uruńuela,Plazas Totales,2012,
Uruńuela,Plazas Totales,2013,
Uruńuela,Plazas Totales,2014,
Uruńuela,Plazas Totales,2015,
Uruńuela,Plazas Totales,2016,
Uruńuela,Plazas Totales,2017,
Uruńuela,Plazas Totales,2018,
Uruńuela,Plazas Totales,2019,
Uruńuela,Plazas Totales,2020,
Uruńuela,Plazas Totales,2021,
Uruńuela,Plazas Totales,2022,50
Uruńuela,Plazas Totales,2023,50
Uruńuela,Plazas Totales,2024,50
Uruńuela,Plazas / 1000 habitantes,2009,
Uruńuela,Plazas / 1000 habitantes,2010,
Uruńuela,Plazas / 1000 habitantes,2011,
Uruńuela,Plazas / 1000 habitantes,2012,
Uruńuela,Plazas / 1000 habitantes,2013,
Uruńuela,Plazas / 1000 habitantes,2014,
Uruńuela,Plazas / 1000 habitantes,2015,
Uruńuela,Plazas / 1000 habitantes,2016,
Uruńuela,Plazas / 1000 habitantes,2017,
Uruńuela,Plazas / 1000 habitantes,2018,
Uruńuela,Plazas / 1000 habitantes,2019,
Uruńuela,Plazas / 1000 habitantes,2020,
Uruńuela,Plazas / 1000 habitantes,2021,
Uruńuela,Plazas / 1000 habitantes,2022,50.81
Uruńuela,Plazas / 1000 habitantes,2023,51.12
Uruńuela,Plazas / 1000 habitantes,2024,
Valdemadera,Plazas Totales,2009,
Valdemadera,Plazas Totales,2010,
Valdemadera,Plazas Totales,2011,
Valdemadera,Plazas Totales,2012,
Valdemadera,Plazas Totales,2013,
Valdemadera,Plazas Totales,2014,
Valdemadera,Plazas Totales,2015,
Valdemadera,Plazas Totales,2016,
Valdemadera,Plazas Totales,2017,
Valdemadera,Plazas Totales,2018,
Valdemadera,Plazas Totales,2019,
Valdemadera,Plazas Totales,2020,
Valdemadera,Plazas Totales,2021,
Valdemadera,Plazas Totales,2022,
Valdemadera,Plazas Totales,2023,
Valdemadera,Plazas Totales,2024,
Valdemadera,Plazas / 1000 habitantes,2009,
Valdemadera,Plazas / 1000 habitantes,2010,
Valdemadera,Plazas / 1000 habitantes,2011,
Valdemadera,Plazas / 1000 habitantes,2012,
Valdemadera,Plazas / 1000 habitantes,2013,
Valdemadera,Plazas / 1000 habitantes,2014,
Valdemadera,Plazas / 1000 habitantes,2015,
Valdemadera,Plazas / 1000 habitantes,2016,
Valdemadera,Plazas / 1000 habitantes,2017,
Valdemadera,Plazas / 1000 habitantes,2018,
Valdemadera,Plazas / 1000 habitantes,2019,
Valdemadera,Plazas / 1000 habitantes,2020,
Valdemadera,Plazas / 1000 habitantes,2021,
Valdemadera,Plazas / 1000 habitantes,2022,
Valdemadera,Plazas / 1000 habitantes,2023,
Valdemadera,Plazas / 1000 habitantes,2024,
Valgańón,Plazas Totales,2009,182
Valgańón,Plazas Totales,2010,182
Valgańón,Plazas Totales,2011,182
Valgańón,Plazas Totales,2012,182
Valgańón,Plazas Totales,2013,182
Valgańón,Plazas Totales,2014,182
Valgańón,Plazas Totales,2015,182
Valgańón,Plazas Totales,2016,182
Valgańón,Plazas Totales,2017,182
Valgańón,Plazas Totales,2018,182
Valgańón,Plazas Totales,2019,182
Valgańón,Plazas Totales,2020,182
Valgańón,Plazas Totales,2021,182
Valgańón,Plazas Totales,2022,182
Valgańón,Plazas Totales,2023,182
Valgańón,Plazas Totales,2024,182
Valgańón,Plazas / 1000 habitantes,2009,1246.58
Valgańón,Plazas / 1000 habitantes,2010,1348.15
Valgańón,Plazas / 1000 habitantes,2011,1421.88
Valgańón,Plazas / 1000 habitantes,2012,1456
Valgańón,Plazas / 1000 habitantes,2013,1400
Valgańón,Plazas / 1000 habitantes,2014,1328.47
Valgańón,Plazas / 1000 habitantes,2015,1328.47
Valgańón,Plazas / 1000 habitantes,2016,1328.47
Valgańón,Plazas / 1000 habitantes,2017,1300
Valgańón,Plazas / 1000 habitantes,2018,1368.42
Valgańón,Plazas / 1000 habitantes,2019,1444.44
Valgańón,Plazas / 1000 habitantes,2020,1400
